rcid,airpt_cd,airpt_name,cntry_cd,atpco_cntry_cd,icao,city_cd,lat,lng,timezone,gmt,is_rail_road,is_bus_station,geoname_id,us_state_cd,atpco_zone,atpco_area
7889,TQS,"Tres Esquinas",CO,CO,SKTQ,TQS,0.733333,-75.233330,America/Bogota,-5,N,N,6978426,,000,1
7890,TRA,Tarama,JP,JP,RORT,TRA,24.650000,124.700000,Asia/Tokyo,9,N,N,6300468,,310,3
7891,TRB,Gonzalo,CO,CO,SKTU,TRB,8.078333,-76.748055,America/Bogota,-5,N,N,7731562,,000,1
7892,TRC,"Francisco Sarabia",MX,MX,MMTC,TRC,25.563066,-103.398740,America/Monterrey,-6,N,N,3981230,,000,1
7893,TRD,Værnes,NO,NO,ENVA,TRD,63.454285,10.917863,Europe/Oslo,1,N,N,6296778,,210,2
7894,TRE,Tiree,GB,GB,EGPU,TRE,56.500557,-6.871389,Europe/London,0,N,N,6296635,,210,2
7895,TRF,Sandefjord,NO,NO,ENTO,OSL,59.178085,10.251807,Europe/Oslo,1,N,N,6296777,,210,2
7896,TRG,Tauranga,NZ,NZ,NZTG,TRG,-37.670930,176.197720,Pacific/Auckland,13,N,N,2208089,,340,3
7897,TRH,Trona,US,US,,TRH,35.812780,-117.325836,America/Los_Angeles,-8,N,N,5403605,,000,1
7898,TRI,"Tri-cities Regional",US,US,KTRI,TRI,36.481110,-82.407850,America/New_York,-5,N,N,4663236,TN,000,1
7899,TRJ,Tarakbits,PG,PG,,TRJ,-5.616667,141.050000,Pacific/Port_Moresby,10,N,N,2085793,,340,3
7900,TRK,Juwata,ID,ID,WALR,TRK,3.327222,117.565280,Asia/Makassar,8,N,N,6301277,,320,3
7901,TRL,"Terrell Field",US,US,KTRL,TRL,32.735832,-96.275000,America/Chicago,-6,N,N,4736051,,000,1
7902,TRM,Thermal,US,US,KTRM,TRM,33.630554,-116.936110,America/Los_Angeles,-8,N,N,5402153,,000,1
7903,TRN,"Sandro Pertini (caselle)",IT,IT,LIMF,TRN,45.191456,7.643049,Europe/Rome,1,N,N,6299576,,210,2
7904,TRO,Taree,AU,AU,YTRE,TRO,-31.890272,152.508960,Australia/Sydney,11,N,N,7668781,,340,3
7905,TRP,"Coast Guard Heliport",US,US,,TRP,NULL,NULL,America/Anchorage,-9,N,N,0,,000,1
7906,TRQ,Tarauaca,BR,BR,SBTK,TRQ,-8.100000,-70.750000,America/Rio_Branco,-4,N,N,6300677,,170,1
7907,TRR,"China Bay",LK,LK,VCCT,TRR,8.536944,81.183334,Asia/Colombo,6,N,N,6301063,,330,3
